ID_anonym,IMD_Quintile,WP1_InCare_n_J,WP2_GCSE_both_n_J,WP3_FSM_n_J,WP4_LPN_n_J,WP5_1stGen_n_J,WP6_SEC_J,WP7_IMD_J,wp_sum_J,wp_ind_J
45107444,NA,0,NA,NA,NA,0,0,0,0,0
45107443,NA,0,NA,NA,NA,0,0,0,0,0
45107405,NA,0,NA,NA,NA,0,0,0,0,0
45107007,NA,0,NA,NA,NA,0,0,0,0,0
45106929,3,0,0,0,0,1,0,0,1,0
45105443,NA,0,NA,NA,NA,0,0,0,0,0
45105362,3,0,NA,NA,0,0,0,0,0,0
45105072,NA,0,NA,NA,NA,0,0,0,0,0
45104889,NA,0,NA,NA,NA,0,0,0,0,0
45104406,NA,0,NA,NA,NA,0,0,0,0,0
45104005,5,0,1,0,0,0,0,0,1,0
45103139,NA,0,NA,NA,NA,0,0,0,0,0
45102961,NA,0,NA,NA,NA,0,0,0,0,0
45102102,NA,0,NA,NA,NA,0,0,0,0,0
45101608,NA,0,NA,NA,NA,0,0,0,0,0
45100920,3,0,NA,NA,0,1,1,0,2,1
45100185,NA,0,NA,NA,NA,0,0,0,0,0
45097379,NA,0,NA,NA,NA,0,0,0,0,0
45097377,NA,0,NA,NA,NA,0,0,0,0,0
45097244,NA,0,NA,NA,NA,0,0,0,0,0
45097080,NA,0,NA,NA,NA,0,0,0,0,0
45097019,NA,0,NA,NA,NA,0,0,0,0,0
45096989,4,0,0,0,0,1,0,0,1,0
45096976,NA,0,NA,NA,NA,0,0,0,0,0
45096800,NA,0,NA,NA,NA,0,0,0,0,0
45096696,NA,0,NA,NA,NA,0,0,0,0,0
45096627,3,0,NA,NA,0,1,0,0,1,0
45096573,NA,0,NA,NA,NA,0,0,0,0,0
45096465,NA,0,NA,NA,NA,0,0,0,0,0
45096463,3,0,NA,NA,0,0,0,0,0,0
45096379,NA,0,NA,NA,NA,0,0,0,0,0
45096217,NA,0,NA,NA,NA,0,0,0,0,0
45096092,5,0,NA,NA,0,1,0,0,1,0
45095856,NA,0,NA,NA,NA,0,0,0,0,0
45095802,NA,0,NA,NA,NA,0,0,0,0,0
45095801,NA,0,NA,NA,NA,0,0,0,0,0
45095731,5,0,NA,NA,0,1,0,0,1,0
45095389,3,0,NA,NA,0,0,0,0,0,0
45095257,NA,0,NA,NA,NA,0,0,0,0,0
45095142,4,0,NA,NA,0,0,0,0,0,0
45094710,NA,0,NA,NA,NA,0,0,0,0,0
45094656,NA,0,NA,NA,NA,0,0,0,0,0
45094420,4,0,0,0,0,1,0,0,1,0
45094385,NA,0,NA,NA,NA,0,0,0,0,0
45093928,4,0,NA,NA,0,0,0,0,0,0
45093353,NA,0,NA,NA,NA,0,0,0,0,0
45093255,NA,0,NA,NA,NA,0,0,0,0,0
45093124,NA,0,NA,NA,NA,0,0,0,0,0
45093066,4,0,NA,NA,0,0,0,0,0,0
45092589,4,0,0,0,0,0,0,0,0,0
45092485,5,0,NA,NA,0,1,0,0,1,0
45091475,5,0,0,0,0,1,0,0,1,0
45091287,5,0,NA,NA,0,1,0,0,1,0
45091240,5,0,NA,NA,0,1,0,0,1,0
45090408,NA,0,NA,NA,NA,0,0,0,0,0
45090341,NA,0,NA,NA,NA,0,0,0,0,0
45089886,NA,0,NA,NA,NA,0,0,0,0,0
45088787,NA,0,NA,NA,NA,0,0,0,0,0
45088561,NA,0,NA,NA,NA,0,0,0,0,0
45088441,5,0,NA,NA,0,0,0,0,0,0
45088321,NA,0,NA,NA,NA,0,0,0,0,0
45088270,5,0,NA,NA,0,0,0,0,0,0
45087928,NA,0,NA,NA,NA,0,0,0,0,0
45087908,NA,0,NA,NA,NA,0,0,0,0,0
45087860,NA,0,NA,NA,NA,0,0,0,0,0
45087343,4,0,0,0,0,1,0,0,1,0
45087063,NA,0,NA,NA,NA,0,0,0,0,0
45086723,5,0,0,0,0,0,0,0,0,0
45086359,3,0,1,0,0,0,0,0,1,0
45086262,NA,0,1,0,NA,0,0,0,1,0
45085717,NA,0,NA,NA,NA,0,0,0,0,0
45085550,NA,0,NA,NA,NA,0,0,0,0,0
45085492,NA,0,NA,NA,NA,0,0,0,0,0
45085322,4,0,0,0,0,0,0,0,0,0
45085104,NA,0,NA,NA,NA,0,0,0,0,0
45085090,NA,0,NA,NA,NA,0,0,0,0,0
45084491,5,0,0,0,0,1,1,0,2,1
45084411,NA,0,NA,NA,NA,0,0,0,0,0
45084284,NA,0,NA,NA,NA,0,0,0,0,0
45082517,5,0,NA,NA,0,1,0,0,1,0
45082500,5,0,NA,NA,0,1,0,0,1,0
45082404,NA,0,NA,NA,NA,0,0,0,0,0
45082374,NA,0,NA,NA,NA,0,0,0,0,0
45082180,NA,0,NA,NA,NA,0,0,0,0,0
45081812,NA,0,NA,NA,NA,0,0,0,0,0
45081793,NA,0,NA,NA,NA,0,0,0,0,0
45081598,4,0,0,0,0,1,0,0,1,0
45081253,NA,0,NA,NA,NA,0,0,0,0,0
45081248,NA,0,NA,NA,NA,0,0,0,0,0
45081200,5,0,0,0,0,0,1,0,1,0
45081168,5,0,0,0,0,1,0,0,1,0
45080694,NA,0,NA,NA,NA,0,0,0,0,0
45080658,NA,0,NA,NA,NA,0,0,0,0,0
45080444,NA,0,NA,NA,NA,0,0,0,0,0
45080409,3,0,0,0,0,1,0,0,1,0
45080113,NA,0,NA,NA,NA,0,0,0,0,0
45080110,NA,0,NA,NA,NA,0,0,0,0,0
45080097,NA,0,NA,NA,NA,0,0,0,0,0
45080085,NA,0,NA,NA,NA,0,0,0,0,0
45080046,NA,0,NA,NA,NA,0,0,0,0,0
45079667,NA,0,NA,NA,0,1,0,0,1,0
45079566,NA,0,NA,NA,NA,0,0,0,0,0
45079249,NA,0,NA,NA,NA,0,0,0,0,0
45079232,NA,0,NA,NA,NA,0,0,0,0,0
45079040,4,0,0,0,0,1,1,0,2,1
45078782,NA,0,NA,NA,NA,0,0,0,0,0
45078778,NA,0,NA,NA,NA,0,0,0,0,0
45078756,NA,0,NA,NA,NA,0,0,0,0,0
45078743,NA,0,NA,NA,NA,0,0,0,0,0
45078728,NA,0,NA,NA,NA,0,0,0,0,0
45078297,5,0,NA,NA,0,0,0,0,0,0
45078274,NA,0,NA,NA,NA,0,0,0,0,0
45078098,2,0,NA,NA,0,1,0,1,2,1
45078082,NA,0,NA,NA,NA,0,0,0,0,0
45077817,NA,0,NA,NA,NA,0,0,0,0,0
45077814,NA,0,NA,NA,NA,0,0,0,0,0
45077810,NA,0,NA,NA,NA,0,0,0,0,0
45077799,NA,0,NA,NA,NA,0,0,0,0,0
45077779,NA,0,NA,NA,NA,0,0,0,0,0
45077773,NA,0,NA,NA,NA,0,0,0,0,0
45077372,3,0,0,0,0,1,0,0,1,0
45077369,NA,0,NA,NA,NA,0,0,0,0,0
45077355,NA,0,NA,NA,NA,0,0,0,0,0
45076717,NA,0,NA,NA,NA,0,0,0,0,0
45076702,NA,0,NA,NA,NA,0,0,0,0,0
45076645,NA,0,NA,NA,NA,0,0,0,0,0
45076619,NA,0,NA,NA,NA,0,0,0,0,0
45076596,NA,0,NA,NA,NA,0,0,0,0,0
45076362,NA,0,NA,NA,NA,0,0,0,0,0
45076048,4,0,NA,NA,0,0,0,0,0,0
45076001,1,0,0,1,0,0,1,1,3,1
45075999,NA,0,NA,NA,NA,0,0,0,0,0
45075993,1,0,0,1,0,1,0,1,3,1
45075981,1,0,NA,NA,0,0,0,1,1,0
45075810,NA,0,NA,NA,NA,0,0,0,0,0
45075804,4,0,NA,NA,0,0,0,0,0,0
45075794,4,0,0,0,0,1,0,0,1,0
45075767,NA,0,NA,NA,NA,0,0,0,0,0
45075509,NA,0,NA,NA,NA,0,0,0,0,0
45075463,NA,0,NA,NA,NA,0,0,0,0,0
45075458,NA,0,NA,NA,NA,0,0,0,0,0
45075451,NA,0,NA,NA,NA,0,0,0,0,0
45075449,NA,0,NA,NA,NA,0,0,0,0,0
45075274,NA,0,NA,NA,NA,0,0,0,0,0
45075250,NA,0,NA,NA,NA,0,0,0,0,0
45075229,2,0,0,1,0,1,1,1,4,1
45075222,NA,0,NA,NA,NA,0,0,0,0,0
45074982,NA,0,NA,NA,NA,0,0,0,0,0
45074949,4,0,0,0,1,1,0,0,2,1
45074940,3,0,NA,NA,0,0,0,0,0,0
45074934,NA,0,NA,NA,NA,0,0,0,0,0
45074847,NA,0,NA,NA,NA,0,0,0,0,0
45074844,NA,0,NA,NA,NA,0,0,0,0,0
45074661,5,0,0,0,0,1,0,0,1,0
45074397,NA,0,NA,NA,NA,0,0,0,0,0
45074372,NA,0,NA,NA,NA,0,0,0,0,0
45074339,NA,0,NA,NA,NA,0,0,0,0,0
45074327,NA,0,NA,NA,NA,0,0,0,0,0
45074312,NA,0,NA,NA,NA,0,0,0,0,0
45073915,NA,0,NA,NA,NA,0,0,0,0,0
45073898,NA,0,NA,NA,NA,0,0,0,0,0
45073860,NA,0,NA,NA,NA,0,0,0,0,0
45073825,2,0,NA,NA,0,1,0,1,2,1
45073806,4,0,NA,NA,0,1,0,0,1,0
45073513,NA,0,NA,NA,NA,0,0,0,0,0
45073509,NA,0,NA,NA,NA,0,0,0,0,0
45073506,NA,0,NA,NA,NA,0,0,0,0,0
45073496,5,0,NA,NA,0,1,0,0,1,0
45073486,NA,0,NA,NA,NA,0,0,0,0,0
45073464,4,0,0,0,0,0,1,0,1,0
45073444,NA,0,NA,NA,NA,0,0,0,0,0
45073258,NA,0,NA,NA,NA,0,0,0,0,0
45073219,NA,0,NA,NA,NA,0,0,0,0,0
45072985,NA,0,NA,NA,NA,0,0,0,0,0
45072981,NA,0,NA,NA,NA,0,0,0,0,0
45072912,NA,0,NA,NA,NA,0,0,0,0,0
45072879,NA,0,NA,NA,NA,0,0,0,0,0
45072870,4,0,NA,NA,0,1,0,0,1,0
45072855,3,0,0,1,0,1,1,0,3,1
45072663,NA,0,NA,NA,NA,0,0,0,0,0
45072647,3,0,0,0,0,1,0,0,1,0
45072126,NA,0,NA,NA,NA,0,0,0,0,0
45072114,5,0,0,0,0,0,0,0,0,0
45072041,4,0,1,0,0,1,1,0,3,1
45071771,NA,0,NA,NA,NA,0,0,0,0,0
45071668,4,0,0,0,0,1,0,0,1,0
45071667,NA,0,NA,NA,NA,0,0,0,0,0
45071655,5,0,0,0,0,0,0,0,0,0
45071485,3,0,0,0,0,0,0,0,0,0
45071464,2,0,NA,NA,0,0,0,1,1,0
45071420,5,0,0,0,0,0,0,0,0,0
45071418,NA,0,NA,NA,NA,0,0,0,0,0
45071409,NA,0,NA,NA,NA,0,0,0,0,0
45071138,4,0,1,1,0,0,1,0,3,1
45071108,NA,0,NA,NA,NA,0,0,0,0,0
45071103,NA,0,NA,NA,NA,0,0,0,0,0
45071088,NA,0,0,0,0,0,0,0,0,0
45071072,NA,0,NA,NA,NA,0,0,0,0,0
45071055,3,0,0,0,0,1,1,0,2,1
45071048,NA,0,NA,NA,NA,0,0,0,0,0
45070563,1,0,NA,NA,0,0,0,1,1,0
45070561,3,0,NA,NA,0,1,0,0,1,0
45070517,2,0,0,0,1,1,0,1,3,1
45070485,NA,0,NA,NA,NA,0,0,0,0,0
45070478,4,0,NA,NA,0,1,0,0,1,0
45070467,4,0,NA,NA,0,1,0,0,1,0
45070466,5,0,0,0,0,1,0,0,1,0
45070456,4,0,NA,NA,0,0,0,0,0,0
45070421,NA,0,NA,NA,NA,0,0,0,0,0
45070406,NA,0,NA,NA,NA,0,0,0,0,0
45070388,NA,0,NA,NA,NA,0,0,0,0,0
45070384,4,0,NA,NA,0,1,0,0,1,0
45070131,NA,0,NA,NA,NA,0,0,0,0,0
45070069,5,0,NA,NA,0,1,0,0,1,0
45069825,NA,0,NA,NA,NA,0,0,0,0,0
45069788,NA,0,NA,NA,NA,0,0,0,0,0
45069777,NA,0,NA,NA,NA,0,0,0,0,0
45069511,NA,0,NA,NA,NA,0,0,0,0,0
45069351,3,0,NA,NA,0,0,0,0,0,0
45069349,NA,0,NA,NA,NA,0,0,0,0,0
45069202,2,0,NA,NA,0,1,0,1,2,1
45069198,4,0,NA,NA,0,0,0,0,0,0
45069092,2,0,NA,NA,0,1,0,1,2,1
45069084,NA,0,NA,NA,NA,0,0,0,0,0
45068838,4,0,1,1,0,0,1,0,3,1
45068773,3,0,NA,NA,0,0,0,0,0,0
45068757,5,0,0,0,0,1,0,0,1,0
45068722,NA,0,NA,NA,NA,0,0,0,0,0
45068713,NA,0,NA,NA,NA,0,0,0,0,0
45068634,NA,0,NA,NA,NA,0,0,0,0,0
45068633,NA,0,NA,NA,NA,0,0,0,0,0
45068093,5,0,0,0,0,1,0,0,1,0
45068088,NA,0,NA,NA,NA,0,0,0,0,0
45068087,NA,0,NA,NA,NA,0,0,0,0,0
45068086,NA,0,NA,NA,NA,0,0,0,0,0
45068085,NA,0,NA,NA,NA,0,0,0,0,0
45068083,NA,0,NA,NA,NA,0,0,0,0,0
45068078,NA,0,NA,NA,NA,0,0,0,0,0
45068070,NA,0,NA,NA,NA,0,0,0,0,0
45068057,NA,0,NA,NA,NA,0,0,0,0,0
45068055,NA,0,NA,NA,NA,0,0,0,0,0
45068030,NA,0,NA,NA,NA,0,0,0,0,0
45067980,NA,0,NA,NA,NA,0,0,0,0,0
45067956,NA,0,NA,NA,NA,0,0,0,0,0
45067906,NA,0,NA,NA,NA,0,0,0,0,0
45067902,NA,0,NA,NA,NA,0,0,0,0,0
45067708,4,0,NA,NA,0,0,0,0,0,0
45067676,4,0,0,0,0,1,0,0,1,0
45067346,NA,0,NA,NA,NA,0,0,0,0,0
45067343,NA,0,NA,NA,NA,0,0,0,0,0
45067320,NA,0,NA,NA,NA,0,0,0,0,0
45067270,NA,0,NA,NA,NA,0,0,0,0,0
45067255,NA,0,NA,NA,NA,0,0,0,0,0
45067251,NA,0,NA,NA,NA,0,0,0,0,0
45067248,NA,0,NA,NA,NA,0,0,0,0,0
45067234,2,0,0,0,0,0,0,1,1,0
45067222,1,0,0,1,0,0,1,1,3,1
45067214,NA,0,NA,NA,NA,0,0,0,0,0
45067212,NA,0,NA,NA,NA,0,0,0,0,0
45067202,NA,0,NA,NA,NA,0,0,0,0,0
45067194,4,0,0,0,0,0,0,0,0,0
45066674,2,0,NA,NA,0,1,0,1,2,1
45066637,NA,0,NA,NA,NA,0,0,0,0,0
45066535,NA,0,NA,NA,NA,0,0,0,0,0
45066524,NA,0,NA,NA,NA,0,0,0,0,0
45066476,NA,0,NA,NA,NA,0,0,0,0,0
45066290,5,0,1,0,0,1,0,0,2,1
45066245,NA,0,NA,NA,NA,0,0,0,0,0
45066242,NA,0,NA,NA,NA,0,0,0,0,0
45066232,NA,0,NA,NA,NA,0,0,0,0,0
45066231,NA,0,NA,NA,NA,0,0,0,0,0
45066200,NA,0,NA,NA,NA,0,0,0,0,0
45066194,NA,0,NA,NA,NA,0,0,0,0,0
45066188,NA,0,NA,NA,NA,0,0,0,0,0
45066170,NA,0,NA,NA,NA,0,0,0,0,0
45065928,NA,0,NA,NA,NA,0,0,0,0,0
45065927,NA,0,NA,NA,NA,0,0,0,0,0
45065874,3,0,0,0,0,1,0,0,1,0
45065558,3,0,0,0,1,1,0,0,2,1
45065460,NA,0,NA,NA,NA,0,0,0,0,0
45065438,NA,0,NA,NA,NA,0,0,0,0,0
45065435,NA,0,NA,NA,NA,0,0,0,0,0
45065386,NA,0,NA,NA,NA,0,0,0,0,0
45065236,1,0,NA,NA,0,1,1,1,3,1
45065131,2,0,0,1,0,1,0,1,3,1
45065127,3,0,0,0,0,1,0,0,1,0
45065118,5,0,0,0,NA,1,0,0,1,0
45064727,NA,0,NA,NA,NA,0,0,0,0,0
45064692,4,0,0,0,0,1,0,0,1,0
45064638,NA,0,NA,NA,NA,0,0,0,0,0
45064625,NA,0,NA,NA,NA,0,0,0,0,0
45064498,3,0,0,0,0,0,0,0,0,0
45064078,NA,0,NA,NA,NA,0,0,0,0,0
45064067,4,0,NA,NA,0,1,0,0,1,0
45064044,NA,0,NA,NA,NA,0,0,0,0,0
45064015,NA,0,NA,NA,NA,0,0,0,0,0
45063854,NA,0,NA,NA,NA,0,0,0,0,0
45063753,5,0,0,0,0,1,0,0,1,0
45063739,1,0,0,0,0,0,1,1,2,1
45063378,NA,0,NA,NA,NA,0,0,0,0,0
45063329,NA,0,NA,NA,NA,0,0,0,0,0
45063305,NA,0,NA,NA,NA,0,0,0,0,0
45063294,NA,0,NA,NA,NA,0,0,0,0,0
45062949,NA,0,NA,NA,NA,0,0,0,0,0
45062929,5,0,NA,NA,0,1,0,0,1,0
45062921,NA,0,NA,NA,NA,0,0,0,0,0
45062777,NA,0,NA,NA,NA,0,0,0,0,0
45062767,NA,0,NA,NA,NA,0,0,0,0,0
45062750,NA,0,NA,NA,NA,0,0,0,0,0
45062749,3,0,0,0,0,0,0,0,0,0
45062718,4,0,NA,NA,0,1,0,0,1,0
45062708,NA,0,NA,NA,NA,0,0,0,0,0
45062700,NA,0,NA,NA,NA,0,0,0,0,0
45062689,2,0,NA,NA,0,1,1,1,3,1
45062417,5,0,0,1,0,0,0,0,1,0
45062409,NA,0,NA,NA,NA,0,0,0,0,0
45062301,5,0,0,0,0,0,0,0,0,0
45062263,NA,0,NA,NA,NA,0,0,0,0,0
45062219,3,0,NA,NA,0,1,0,0,1,0
45062213,NA,0,NA,NA,NA,0,0,0,0,0
45062176,NA,0,NA,NA,NA,0,0,0,0,0
45062174,3,0,NA,NA,0,1,0,0,1,0
45061951,4,0,1,0,0,1,0,0,2,1
45061911,5,0,NA,NA,0,0,0,0,0,0
45061905,2,0,0,0,0,1,0,1,2,1
45061837,NA,0,NA,NA,NA,0,0,0,0,0
45061583,2,0,NA,NA,0,0,0,1,1,0
45061577,3,0,NA,NA,0,1,0,0,1,0
45061537,4,0,NA,NA,0,1,0,0,1,0
45061533,1,0,0,1,0,0,1,1,3,1
45061528,NA,0,NA,NA,0,0,0,0,0,0
45061514,NA,0,NA,NA,NA,0,0,0,0,0
45061513,NA,0,NA,NA,NA,0,0,0,0,0
45061444,5,0,NA,NA,0,1,0,0,1,0
45061384,NA,0,NA,NA,NA,0,0,0,0,0
45061362,NA,0,NA,NA,NA,0,0,0,0,0
45061128,NA,0,NA,NA,NA,0,1,0,1,0
45061111,5,0,0,0,0,1,0,0,1,0
45061085,NA,0,NA,NA,NA,0,0,0,0,0
45060769,NA,0,NA,NA,NA,0,0,0,0,0
45060757,NA,0,NA,NA,NA,0,0,0,0,0
45060753,NA,0,NA,NA,NA,0,0,0,0,0
45060711,NA,0,NA,NA,NA,0,0,0,0,0
45060695,NA,0,NA,NA,NA,0,0,0,0,0
45060568,3,0,0,0,0,1,1,0,2,1
45060346,4,1,1,0,0,0,1,0,3,1
45060344,NA,0,NA,NA,NA,0,0,0,0,0
45060312,5,0,NA,NA,0,0,0,0,0,0
45059952,1,0,0,0,0,0,0,1,1,0
45059949,NA,0,NA,NA,NA,0,0,0,0,0
45059930,5,0,0,0,0,0,1,0,1,0
45059878,NA,0,NA,NA,NA,0,0,0,0,0
45059619,4,0,NA,NA,0,0,0,0,0,0
45059615,1,0,0,0,1,1,0,1,3,1
45059191,4,0,NA,NA,0,1,0,0,1,0
45059189,NA,0,NA,NA,NA,0,0,0,0,0
45059097,NA,0,NA,NA,0,1,0,0,1,0
45059036,NA,0,NA,NA,NA,0,0,0,0,0
45058662,NA,0,NA,NA,NA,0,0,0,0,0
45058640,NA,0,NA,NA,NA,0,0,0,0,0
45058638,NA,0,NA,NA,NA,0,0,0,0,0
45058528,NA,0,NA,NA,NA,0,0,0,0,0
45058428,1,0,NA,NA,1,0,1,1,3,1
45058423,5,0,0,0,0,1,0,0,1,0
45058394,3,0,1,0,0,0,0,0,1,0
45057973,NA,0,NA,NA,NA,0,0,0,0,0
45057868,NA,0,NA,NA,NA,0,0,0,0,0
45057853,NA,0,NA,NA,NA,0,0,0,0,0
45057838,NA,0,NA,NA,NA,0,0,0,0,0
45057821,NA,0,NA,NA,NA,0,0,0,0,0
45057810,4,0,1,0,0,0,1,0,2,1
45057778,NA,0,NA,NA,NA,0,0,0,0,0
45057772,1,0,1,0,0,0,0,1,2,1
45057618,2,0,0,0,1,0,1,1,3,1
45057608,4,0,NA,NA,0,0,0,0,0,0
45057591,5,0,0,0,0,1,0,0,1,0
45057577,NA,0,NA,NA,NA,0,0,0,0,0
45057570,NA,0,NA,NA,NA,0,0,0,0,0
45057456,3,0,0,0,1,0,0,0,1,0
45057416,NA,0,NA,NA,NA,0,0,0,0,0
45057138,5,0,NA,NA,0,0,1,0,1,0
45057102,5,0,0,0,0,1,0,0,1,0
45057045,NA,0,NA,NA,NA,0,0,0,0,0
45057044,NA,0,NA,NA,NA,0,0,0,0,0
45057035,NA,0,NA,NA,NA,0,0,0,0,0
45056991,NA,0,NA,NA,NA,0,0,0,0,0
45056732,NA,0,NA,NA,NA,0,0,0,0,0
45056703,NA,0,NA,NA,NA,0,0,0,0,0
45056396,NA,0,NA,NA,NA,0,0,0,0,0
45056366,NA,0,NA,NA,NA,0,0,0,0,0
45056340,NA,0,NA,NA,NA,0,0,0,0,0
45056326,NA,0,NA,NA,NA,0,0,0,0,0
45056262,NA,0,NA,NA,NA,0,0,0,0,0
45056261,4,0,0,0,0,0,0,0,0,0
45056237,NA,0,NA,NA,NA,0,0,0,0,0
45055993,NA,0,NA,NA,NA,0,0,0,0,0
45055957,NA,0,NA,NA,NA,0,0,0,0,0
45055899,4,0,0,0,0,0,0,0,0,0
45055852,5,0,0,0,0,1,0,0,1,0
45055800,NA,0,NA,NA,NA,0,0,0,0,0
45055528,NA,0,NA,NA,NA,0,0,0,0,0
45055523,NA,0,NA,NA,NA,0,0,0,0,0
45055458,NA,0,NA,NA,NA,0,0,0,0,0
45055423,5,0,0,0,0,1,0,0,1,0
45055416,4,0,0,0,0,1,0,0,1,0
45055275,NA,0,NA,NA,NA,0,0,0,0,0
45055254,NA,0,NA,NA,NA,0,0,0,0,0
45055247,NA,0,NA,NA,NA,0,0,0,0,0
45055127,2,0,NA,NA,0,0,1,1,2,1
45055118,4,0,NA,NA,0,1,0,0,1,0
45055048,4,0,NA,NA,0,1,0,0,1,0
45055039,4,0,0,0,0,0,0,0,0,0
45055007,5,0,0,0,0,0,0,0,0,0
45054977,5,0,0,0,0,1,0,0,1,0
45054721,2,0,NA,NA,0,0,0,1,1,0
45054560,NA,0,NA,NA,NA,0,0,0,0,0
45054547,2,0,1,1,0,0,0,1,3,1
45054545,5,0,NA,NA,0,0,0,0,0,0
45054523,NA,0,NA,NA,NA,0,0,0,0,0
45054502,NA,0,NA,NA,NA,0,0,0,0,0
45054473,NA,0,NA,NA,NA,0,0,0,0,0
45054432,NA,0,NA,NA,NA,0,0,0,0,0
45053957,NA,0,NA,NA,NA,0,0,0,0,0
45053933,2,0,1,1,1,0,1,1,5,1
45053928,NA,0,NA,NA,NA,0,0,0,0,0
45053868,NA,0,NA,NA,NA,0,0,0,0,0
45053846,NA,0,NA,NA,NA,0,0,0,0,0
45053841,NA,0,NA,NA,NA,0,0,0,0,0
45053817,NA,0,NA,NA,NA,0,0,0,0,0
45053812,4,0,NA,NA,0,0,0,0,0,0
45053810,NA,0,NA,NA,NA,0,0,0,0,0
45053740,NA,0,NA,NA,NA,0,1,0,1,0
45053430,NA,0,NA,NA,NA,0,0,0,0,0
45053426,3,0,0,0,0,1,0,0,1,0
45053420,1,0,1,1,0,0,1,1,4,1
45053320,2,0,1,1,1,0,1,1,5,1
45052843,3,0,0,0,0,0,0,0,0,0
45052842,2,0,0,0,0,1,0,1,2,1
45052824,4,0,0,0,0,0,1,0,1,0
45052814,3,0,NA,NA,NA,1,0,0,1,0
45052784,NA,0,NA,NA,NA,0,0,0,0,0
45052572,NA,0,NA,NA,NA,0,0,0,0,0
45052571,NA,0,NA,NA,NA,0,0,0,0,0
45052429,2,0,0,1,0,0,0,1,2,1
45052367,1,0,1,1,0,0,1,1,4,1
45052346,1,0,1,1,0,0,0,1,3,1
45052329,NA,0,NA,NA,NA,0,0,0,0,0
45052303,3,0,0,0,0,0,0,0,0,0
45052292,1,0,NA,NA,1,0,1,1,3,1
45052070,NA,0,NA,NA,NA,0,0,0,0,0
45052057,NA,0,NA,NA,NA,0,0,0,0,0
45051984,NA,0,NA,NA,NA,0,0,0,0,0
45051935,NA,0,NA,NA,NA,0,0,0,0,0
45051926,5,0,0,0,0,1,0,0,1,0
45051693,NA,0,NA,NA,NA,0,0,0,0,0
45051692,NA,0,NA,NA,NA,0,0,0,0,0
45051301,NA,0,NA,NA,NA,0,0,0,0,0
45051290,NA,0,NA,NA,NA,0,0,0,0,0
45051256,1,0,1,1,0,0,0,1,3,1
45051246,5,0,NA,NA,0,1,0,0,1,0
45051159,3,0,0,1,0,1,0,0,2,1
45050831,NA,0,NA,NA,NA,0,0,0,0,0
45050764,NA,0,NA,NA,NA,0,0,0,0,0
45050733,4,0,1,0,1,0,0,0,2,1
45050616,3,0,0,0,0,1,0,0,1,0
45050577,2,0,0,1,0,0,0,1,2,1
45050573,4,0,1,0,0,0,0,0,1,0
45050481,4,0,0,0,0,0,0,0,0,0
45050352,3,0,0,0,0,1,0,0,1,0
45050297,4,0,0,0,0,1,0,0,1,0
45050258,4,0,0,0,0,1,0,0,1,0
45050188,4,0,0,0,0,1,0,0,1,0
45049876,2,0,0,0,0,1,0,1,2,1
45049819,NA,0,NA,NA,NA,0,0,0,0,0
45049800,NA,0,NA,NA,NA,0,0,0,0,0
45049795,NA,0,NA,NA,NA,0,0,0,0,0
45049751,NA,0,NA,NA,NA,0,0,0,0,0
45049730,NA,0,NA,NA,NA,0,0,0,0,0
45049719,NA,0,NA,NA,NA,0,0,0,0,0
45049632,5,0,0,0,0,1,0,0,1,0
45049625,NA,0,NA,NA,NA,0,0,0,0,0
45049621,NA,0,NA,NA,NA,0,0,0,0,0
45049269,NA,0,NA,NA,NA,0,0,0,0,0
45049245,NA,0,NA,NA,NA,0,0,0,0,0
45049241,NA,0,NA,NA,NA,0,0,0,0,0
45049199,NA,0,NA,NA,NA,0,0,0,0,0
45049143,2,0,1,1,0,1,0,1,4,1
45049115,NA,0,NA,NA,NA,0,0,0,0,0
45049087,NA,0,NA,NA,NA,0,0,0,0,0
45048852,NA,0,NA,NA,NA,0,0,0,0,0
45048795,NA,0,NA,NA,NA,0,0,0,0,0
45048590,NA,0,NA,NA,NA,0,0,0,0,0
45048586,NA,0,NA,NA,NA,0,0,0,0,0
45048558,NA,0,NA,NA,NA,0,0,0,0,0
45048121,NA,0,NA,NA,NA,0,0,0,0,0
45048076,NA,0,NA,NA,NA,0,0,0,0,0
45047950,NA,0,NA,NA,NA,0,0,0,0,0
45047915,NA,0,NA,NA,NA,0,0,0,0,0
45047900,NA,0,NA,NA,NA,0,0,0,0,0
45047870,NA,0,NA,NA,NA,0,0,0,0,0
45047844,NA,0,NA,NA,NA,0,0,0,0,0
45047762,NA,0,NA,NA,NA,0,0,0,0,0
45047611,NA,0,NA,NA,NA,0,0,0,0,0
45047603,NA,0,NA,NA,NA,0,0,0,0,0
45047575,NA,0,NA,NA,NA,0,0,0,0,0
45047573,NA,0,NA,NA,NA,0,0,0,0,0
45047571,NA,0,NA,NA,NA,0,0,0,0,0
45047478,5,0,NA,NA,0,0,0,0,0,0
45047467,NA,0,NA,NA,NA,0,0,0,0,0
45047122,NA,0,NA,NA,NA,0,0,0,0,0
45047119,NA,0,NA,NA,NA,0,0,0,0,0
45047112,NA,0,NA,NA,NA,0,0,0,0,0
45047085,NA,0,NA,NA,NA,0,0,0,0,0
45047062,NA,0,NA,NA,NA,0,0,0,0,0
45046936,NA,0,NA,NA,NA,0,0,0,0,0
45046411,NA,0,NA,NA,NA,0,0,0,0,0
